Job Title,Company,City,Experience Level,Industry,Skills Required,Remote,Job Postings Count,Salary (LPA)
Business Analyst,Deloitte,Gurgaon,Junior (1-3 yrs),EdTech,"Hadoop, Excel, Storytelling, ETL, R, Machine Learning, Data Visualization",Hybrid,25,9.6
Senior Data Analyst,Cognizant,Kolkata,Mid (3-5 yrs),E-Commerce,"Excel, SQL, Google Analytics, Data Visualization, AWS, JIRA",Hybrid,45,12.8
Marketing Analyst,Nykaa,Chennai,Fresher (0-1 yr),E-Commerce,"Tableau, Azure, Google Analytics, JIRA",Yes,7,5.6
Marketing Analyst,Tech Mahindra,Chennai,Junior (1-3 yrs),IT Services,"NumPy, AWS, Hadoop",Hybrid,30,6.8
BI Analyst,Nykaa,Ahmedabad,Mid (3-5 yrs),Retail,"Azure, NumPy, Tableau",No,27,15.9
Operations Analyst,Capgemini,Mumbai,Junior (1-3 yrs),Healthcare,"NumPy, Statistics, Google Analytics, Hadoop",No,28,9.7
Financial Analyst,Deloitte,Kolkata,Fresher (0-1 yr),E-Commerce,"Communication, SQL, JIRA, Excel, Storytelling",No,10,5.0
Marketing Analyst,Amazon India,Gurgaon,Junior (1-3 yrs),Healthcare,"Power BI, Google Analytics, Hadoop, JIRA, Storytelling, Statistics, Data Visualization",Hybrid,2,8.2
Data Analyst,HCL Technologies,Kolkata,Mid (3-5 yrs),Retail,"Pandas, ETL, Storytelling, Excel, Python, SQL, Communication",Hybrid,19,10.8
Business Analyst,TCS,Delhi,Senior (5+ yrs),Retail,"R, Storytelling, Spark, SQL, Excel, Machine Learning",Hybrid,30,27.3
Marketing Analyst,HDFC Bank,Mumbai,Fresher (0-1 yr),E-Commerce,"Data Visualization, Communication, AWS, JIRA, Pandas",No,8,3.4
Marketing Analyst,MakeMyTrip,Ahmedabad,Mid (3-5 yrs),Logistics,"R, Machine Learning, Storytelling, Excel, Pandas",Hybrid,37,10.9
Product Analyst,Zomato,Mumbai,Mid (3-5 yrs),Banking & Finance,"Hadoop, JIRA, Python",No,25,10.6
Data Analyst,Accenture,Bangalore,Junior (1-3 yrs),IT Services,"Spark, Power BI, Python",Hybrid,1,7.8
Product Analyst,Tech Mahindra,Kolkata,Fresher (0-1 yr),Retail,"Azure, AWS, Spark, Storytelling",Hybrid,38,3.4
Marketing Analyst,Swiggy,Kolkata,Senior (5+ yrs),Healthcare,"Storytelling, ETL, Spark, NumPy, Excel",Yes,20,25.9
Financial Analyst,Axis Bank,Chennai,Senior (5+ yrs),IT Services,"Tableau, Python, Machine Learning, Power BI",Yes,3,28.3
Data Analyst,PhonePe,Ahmedabad,Junior (1-3 yrs),Logistics,"Machine Learning, Python, Storytelling",Yes,42,6.9
BI Analyst,IBM India,Kolkata,Fresher (0-1 yr),Retail,"Tableau, Statistics, Hadoop, Machine Learning, Excel, Storytelling",Yes,42,5.0
Data Scientist,ICICI Bank,Hyderabad,Senior (5+ yrs),Logistics,"Tableau, Azure, Hadoop, Python, Power BI, Excel",Hybrid,43,32.2
Marketing Analyst,Axis Bank,Hyderabad,Fresher (0-1 yr),EdTech,"AWS, Azure, Communication, Python",Yes,40,5.1
Marketing Analyst,Razorpay,Delhi,Junior (1-3 yrs),IT Services,"Communication, Statistics, Machine Learning, NumPy, Spark, Python",Hybrid,29,9.8
Operations Analyst,Flipkart,Kolkata,Fresher (0-1 yr),Retail,"Python, Power BI, Hadoop, JIRA, Azure",No,3,5.6
Operations Analyst,Wipro,Gurgaon,Fresher (0-1 yr),Healthcare,"Storytelling, JIRA, NumPy, SQL, Azure, Machine Learning, Statistics",Yes,23,5.2
Product Analyst,Swiggy,Mumbai,Fresher (0-1 yr),Healthcare,"Communication, Azure, Statistics, SQL, Python, Machine Learning, NumPy",No,9,6.2
Business Analyst,MakeMyTrip,Chennai,Junior (1-3 yrs),Logistics,"JIRA, Excel, Pandas, Hadoop, Azure",Hybrid,30,6.0
Financial Analyst,Infosys,Ahmedabad,Junior (1-3 yrs),EdTech,"Azure, ETL, AWS",Hybrid,47,5.0
Business Analyst,Zomato,Gurgaon,Junior (1-3 yrs),EdTech,"Python, R, NumPy, Machine Learning, Azure, Communication",Hybrid,30,6.2
Data Scientist,TCS,Mumbai,Senior (5+ yrs),E-Commerce,"Statistics, Google Analytics, Storytelling, Data Visualization, AWS, Excel",Yes,18,20.1
Marketing Analyst,Paytm,Kolkata,Mid (3-5 yrs),Healthcare,"Spark, Hadoop, ETL, Azure, R",Hybrid,1,17.4
Financial Analyst,Wipro,Gurgaon,Fresher (0-1 yr),IT Services,"Machine Learning, NumPy, Excel, Azure, Tableau, JIRA, Power BI",No,11,5.2
Data Analyst,Amazon India,Bangalore,Mid (3-5 yrs),EdTech,"Storytelling, Azure, Power BI, Hadoop",Hybrid,23,10.3
Marketing Analyst,Reliance Jio,Gurgaon,Fresher (0-1 yr),Logistics,"NumPy, Statistics, Machine Learning, SQL, Python, R",Hybrid,33,4.7
BI Analyst,Zomato,Hyderabad,Fresher (0-1 yr),IT Services,"ETL, R, Communication, Google Analytics, SQL",Yes,33,3.0
Marketing Analyst,Reliance Jio,Kolkata,Fresher (0-1 yr),EdTech,"Data Visualization, Hadoop, Power BI",Hybrid,14,3.3
Junior Data Analyst,Swiggy,Noida,Junior (1-3 yrs),Healthcare,"Statistics, Power BI, JIRA, Storytelling, Azure, Tableau, R",No,23,9.8
Financial Analyst,PhonePe,Gurgaon,Senior (5+ yrs),Retail,"SQL, JIRA, Pandas, Tableau, Power BI",No,46,18.6
Junior Data Analyst,Ola,Ahmedabad,Junior (1-3 yrs),EdTech,"AWS, Storytelling, Power BI",Yes,34,9.0
Product Analyst,Zomato,Bangalore,Fresher (0-1 yr),Healthcare,"Storytelling, Power BI, JIRA",Yes,25,4.5
Operations Analyst,Deloitte,Kolkata,Mid (3-5 yrs),EdTech,"Google Analytics, Power BI, R",No,33,13.2
Data Analyst,HCL Technologies,Gurgaon,Fresher (0-1 yr),Retail,"Machine Learning, ETL, R",Hybrid,5,4.1
Marketing Analyst,Swiggy,Pune,Fresher (0-1 yr),E-Commerce,"AWS, Google Analytics, Azure, Power BI, Tableau",No,12,5.7
Product Analyst,TCS,Bangalore,Senior (5+ yrs),Logistics,"Data Visualization, Tableau, Power BI, Machine Learning, AWS",Yes,42,20.6
Product Analyst,Amazon India,Noida,Fresher (0-1 yr),EdTech,"Python, Statistics, Azure, Data Visualization, NumPy, Pandas",Yes,10,4.4
Data Analyst,Accenture,Pune,Junior (1-3 yrs),E-Commerce,"Excel, Pandas, ETL, Hadoop",No,23,8.9
Senior Data Analyst,Byju's,Bangalore,Senior (5+ yrs),Logistics,"Statistics, Tableau, Google Analytics, Hadoop, Storytelling",Yes,42,29.4
Marketing Analyst,Paytm,Chennai,Senior (5+ yrs),Retail,"Hadoop, Storytelling, Communication, AWS",No,47,22.7
Junior Data Analyst,PhonePe,Ahmedabad,Senior (5+ yrs),E-Commerce,"ETL, Python, AWS, Tableau, Communication, Storytelling, Spark",No,37,31.9
Financial Analyst,Flipkart,Mumbai,Fresher (0-1 yr),IT Services,"Excel, Storytelling, Data Visualization, JIRA, Spark, Azure, Communication",No,22,4.1
Junior Data Analyst,Wipro,Bangalore,Senior (5+ yrs),Healthcare,"SQL, Spark, Storytelling, Tableau, JIRA, Data Visualization",Hybrid,30,17.5
Data Analyst,Zomato,Noida,Senior (5+ yrs),Logistics,"NumPy, Hadoop, Spark, Storytelling, Data Visualization, AWS, R",Hybrid,46,27.5
Data Scientist,HCL Technologies,Delhi,Junior (1-3 yrs),EdTech,"Pandas, Google Analytics, Tableau",Hybrid,9,6.1
Marketing Analyst,IBM India,Mumbai,Mid (3-5 yrs),EdTech,"AWS, Machine Learning, JIRA, Storytelling, ETL, Google Analytics",No,18,10.5
BI Analyst,Zomato,Kolkata,Junior (1-3 yrs),Banking & Finance,"Machine Learning, NumPy, Excel, SQL, Data Visualization, Storytelling",Yes,49,8.2
Business Analyst,Reliance Jio,Bangalore,Junior (1-3 yrs),EdTech,"Google Analytics, JIRA, NumPy, Machine Learning",No,43,6.4
Financial Analyst,Swiggy,Mumbai,Mid (3-5 yrs),Healthcare,"Google Analytics, JIRA, NumPy",Yes,20,10.3
BI Analyst,ICICI Bank,Gurgaon,Mid (3-5 yrs),Healthcare,"Data Visualization, R, Python, JIRA, Pandas, Power BI, Hadoop",Hybrid,26,12.9
BI Analyst,Wipro,Bangalore,Senior (5+ yrs),EdTech,"Hadoop, Google Analytics, Power BI, SQL, ETL",No,5,24.4
Marketing Analyst,Swiggy,Pune,Junior (1-3 yrs),Logistics,"Google Analytics, ETL, Power BI, SQL, JIRA",No,42,8.5
Data Scientist,Deloitte,Noida,Fresher (0-1 yr),Retail,"NumPy, Communication, Python, AWS, Data Visualization, Power BI",Hybrid,31,3.9
Marketing Analyst,MakeMyTrip,Hyderabad,Junior (1-3 yrs),E-Commerce,"Communication, JIRA, Statistics, ETL, NumPy, Tableau, Data Visualization",No,25,5.6
Data Scientist,Amazon India,Hyderabad,Mid (3-5 yrs),Banking & Finance,"Tableau, Spark, Google Analytics, Statistics, Power BI, R, Pandas",No,31,17.1
Senior Data Analyst,IBM India,Noida,Senior (5+ yrs),Healthcare,"Machine Learning, ETL, AWS, Power BI, Tableau, Communication, Storytelling",No,39,28.4
Financial Analyst,Amazon India,Delhi,Senior (5+ yrs),Banking & Finance,"Excel, Storytelling, SQL, Hadoop, Tableau, Statistics",Hybrid,43,19.4
Data Analyst,Nykaa,Noida,Senior (5+ yrs),Banking & Finance,"AWS, Excel, ETL, Google Analytics",Yes,12,32.5
Operations Analyst,Accenture,Gurgaon,Fresher (0-1 yr),Healthcare,"Communication, JIRA, Google Analytics, Spark, Pandas, NumPy",Yes,37,6.0
Data Analyst,Wipro,Noida,Fresher (0-1 yr),Retail,"Hadoop, AWS, Azure, Storytelling, R, Excel",No,46,5.7
BI Analyst,ICICI Bank,Noida,Mid (3-5 yrs),E-Commerce,"Tableau, Azure, AWS, Storytelling, Power BI, ETL, Communication",Yes,33,12.1
Business Analyst,Ola,Mumbai,Senior (5+ yrs),E-Commerce,"Azure, SQL, R, ETL, Power BI, NumPy",Yes,50,24.1
Senior Data Analyst,HCL Technologies,Kolkata,Junior (1-3 yrs),Healthcare,"Power BI, Storytelling, ETL, NumPy, SQL, Pandas",Yes,43,8.1
Data Analyst,ICICI Bank,Hyderabad,Senior (5+ yrs),EdTech,"Power BI, ETL, NumPy, Communication",Yes,34,32.6
Data Analyst,ICICI Bank,Delhi,Junior (1-3 yrs),Logistics,"NumPy, Azure, Python, Tableau, Google Analytics",No,17,9.6
Business Analyst,Cognizant,Mumbai,Junior (1-3 yrs),Logistics,"Hadoop, SQL, NumPy, JIRA, Machine Learning, Excel, Storytelling",Hybrid,9,6.0
Business Analyst,Nykaa,Hyderabad,Fresher (0-1 yr),EdTech,"Python, Power BI, JIRA, ETL, Excel, Hadoop",Hybrid,45,4.3
Data Analyst,Flipkart,Kolkata,Senior (5+ yrs),Banking & Finance,"Hadoop, Azure, NumPy",Hybrid,21,33.7
Product Analyst,Flipkart,Noida,Mid (3-5 yrs),Retail,"AWS, Data Visualization, Spark, Azure, Tableau, JIRA, Excel",No,38,18.0
Junior Data Analyst,MakeMyTrip,Kolkata,Senior (5+ yrs),Logistics,"AWS, Storytelling, Communication, Tableau, Data Visualization, SQL, Spark",No,38,19.7
Business Analyst,Ola,Hyderabad,Senior (5+ yrs),EdTech,"Storytelling, Hadoop, Spark, Statistics, JIRA, R, Pandas",Yes,23,22.9
Junior Data Analyst,Tech Mahindra,Chennai,Mid (3-5 yrs),Retail,"AWS, Pandas, Excel",Hybrid,38,10.8
Financial Analyst,IBM India,Bangalore,Mid (3-5 yrs),Banking & Finance,"Python, Communication, NumPy, Power BI",No,40,14.3
Senior Data Analyst,HCL Technologies,Bangalore,Senior (5+ yrs),Logistics,"Excel, Machine Learning, JIRA, SQL, Communication, Spark, Statistics",Yes,26,22.2
Product Analyst,Tech Mahindra,Pune,Mid (3-5 yrs),Logistics,"Python, Power BI, JIRA, R, Storytelling, Tableau, Spark",Hybrid,5,17.2
Business Analyst,Capgemini,Gurgaon,Junior (1-3 yrs),EdTech,"Statistics, Communication, AWS, Excel",No,3,9.6
Financial Analyst,Cognizant,Kolkata,Fresher (0-1 yr),Logistics,"Storytelling, Data Visualization, Spark, SQL, Azure, Hadoop, Python",Yes,2,4.8
Data Scientist,Accenture,Noida,Mid (3-5 yrs),E-Commerce,"Hadoop, R, Storytelling, Python, Data Visualization",Hybrid,47,9.1
BI Analyst,Byju's,Kolkata,Junior (1-3 yrs),E-Commerce,"Pandas, Excel, Power BI, JIRA, R, Tableau",Hybrid,11,6.4
Junior Data Analyst,Tech Mahindra,Noida,Fresher (0-1 yr),E-Commerce,"R, Pandas, Excel, Tableau",No,15,5.3
Product Analyst,Nykaa,Chennai,Mid (3-5 yrs),EdTech,"Hadoop, R, SQL, Data Visualization, Communication",Yes,7,14.8
Product Analyst,Nykaa,Chennai,Fresher (0-1 yr),Logistics,"SQL, NumPy, Spark",Hybrid,43,4.4
Senior Data Analyst,Ola,Gurgaon,Senior (5+ yrs),Banking & Finance,"Data Visualization, Tableau, Hadoop",No,7,34.9
Junior Data Analyst,Wipro,Delhi,Mid (3-5 yrs),Logistics,"Pandas, Spark, Power BI, SQL, Machine Learning",Yes,32,15.3
Data Scientist,Accenture,Hyderabad,Junior (1-3 yrs),Banking & Finance,"Storytelling, Communication, Statistics, Azure",Hybrid,44,6.4
Senior Data Analyst,Nykaa,Pune,Junior (1-3 yrs),Logistics,"Google Analytics, Spark, Power BI, Pandas, SQL, R, Statistics",No,31,5.3
Product Analyst,Ola,Chennai,Fresher (0-1 yr),E-Commerce,"Hadoop, Excel, Azure, Python, Storytelling, Data Visualization, Power BI",Hybrid,21,5.0
Data Analyst,HDFC Bank,Mumbai,Junior (1-3 yrs),Logistics,"Pandas, JIRA, Power BI",Yes,49,5.2
Data Scientist,Paytm,Bangalore,Junior (1-3 yrs),Logistics,"JIRA, Tableau, NumPy, Hadoop",No,15,8.6
Product Analyst,Nykaa,Noida,Mid (3-5 yrs),E-Commerce,"Excel, Google Analytics, Machine Learning, Tableau, ETL, Pandas",No,50,13.2
Marketing Analyst,Reliance Jio,Ahmedabad,Fresher (0-1 yr),EdTech,"Statistics, JIRA, Hadoop, AWS",Hybrid,47,5.1
Marketing Analyst,Nykaa,Bangalore,Junior (1-3 yrs),EdTech,"Python, AWS, NumPy",Yes,16,7.3
Business Analyst,Reliance Jio,Chennai,Senior (5+ yrs),Logistics,"Python, SQL, Azure, Pandas",No,7,19.3
Senior Data Analyst,Paytm,Chennai,Mid (3-5 yrs),Logistics,"Pandas, Spark, ETL, Machine Learning, NumPy, Python, Excel",Yes,12,15.7
Product Analyst,Razorpay,Mumbai,Junior (1-3 yrs),Banking & Finance,"Communication, Excel, NumPy, Storytelling, Spark, ETL, SQL",Yes,47,8.2
Business Analyst,Reliance Jio,Mumbai,Junior (1-3 yrs),Logistics,"JIRA, Pandas, Hadoop, Machine Learning",Hybrid,25,7.7
Senior Data Analyst,Ola,Ahmedabad,Junior (1-3 yrs),IT Services,"Google Analytics, Data Visualization, Communication, Pandas, AWS, Tableau, Power BI",Yes,49,5.5
Data Scientist,Ola,Bangalore,Mid (3-5 yrs),Retail,"Data Visualization, Machine Learning, AWS, Storytelling, Python",Hybrid,27,12.3
Product Analyst,Byju's,Gurgaon,Mid (3-5 yrs),Banking & Finance,"Python, Azure, Storytelling, JIRA",Yes,5,14.5
Senior Data Analyst,Amazon India,Ahmedabad,Fresher (0-1 yr),EdTech,"Hadoop, JIRA, Azure, Spark",Hybrid,4,5.5
Product Analyst,Ola,Bangalore,Mid (3-5 yrs),Healthcare,"Excel, Storytelling, JIRA, Python, AWS, Data Visualization, SQL",Hybrid,40,15.4
Data Analyst,Amazon India,Chennai,Junior (1-3 yrs),EdTech,"Spark, ETL, Storytelling, R, Python",No,17,5.9
BI Analyst,Tech Mahindra,Bangalore,Junior (1-3 yrs),EdTech,"AWS, ETL, Machine Learning",Hybrid,8,9.3
Operations Analyst,Paytm,Noida,Senior (5+ yrs),Logistics,"Python, Statistics, Storytelling, Pandas, ETL, Power BI",No,3,17.6
Marketing Analyst,Wipro,Gurgaon,Mid (3-5 yrs),Logistics,"Storytelling, NumPy, Statistics",Hybrid,48,16.5
BI Analyst,HDFC Bank,Chennai,Junior (1-3 yrs),Healthcare,"Azure, ETL, SQL, Pandas",Yes,5,5.6
Senior Data Analyst,Paytm,Kolkata,Senior (5+ yrs),Logistics,"Storytelling, Machine Learning, Python, Communication, Spark, SQL",No,29,24.4
Operations Analyst,Ola,Chennai,Fresher (0-1 yr),Logistics,"Communication, Google Analytics, Azure, R, Machine Learning",Yes,49,5.5
BI Analyst,Deloitte,Bangalore,Fresher (0-1 yr),Retail,"Storytelling, Communication, R, Excel, Tableau, ETL, SQL",Yes,24,4.1
Data Analyst,Capgemini,Hyderabad,Fresher (0-1 yr),EdTech,"Pandas, Communication, Statistics, Google Analytics",Yes,39,6.0
Marketing Analyst,Reliance Jio,Kolkata,Junior (1-3 yrs),Banking & Finance,"Machine Learning, Python, JIRA, Pandas, AWS",Yes,41,6.4
Financial Analyst,Infosys,Pune,Junior (1-3 yrs),Retail,"Hadoop, SQL, Data Visualization",No,2,9.3
Senior Data Analyst,Flipkart,Chennai,Fresher (0-1 yr),Healthcare,"Hadoop, Pandas, Power BI, Google Analytics, AWS, Statistics",Yes,12,5.3
Marketing Analyst,ICICI Bank,Ahmedabad,Senior (5+ yrs),Retail,"Google Analytics, SQL, Statistics, Communication, Pandas",Hybrid,21,30.0
BI Analyst,Wipro,Delhi,Fresher (0-1 yr),IT Services,"JIRA, AWS, Data Visualization, Python, Spark, Power BI",Hybrid,7,4.2
Financial Analyst,Deloitte,Ahmedabad,Mid (3-5 yrs),EdTech,"Excel, Communication, Python, Statistics, Hadoop",Yes,45,15.0
Junior Data Analyst,Paytm,Ahmedabad,Junior (1-3 yrs),IT Services,"Statistics, Machine Learning, R",Yes,29,9.5
Marketing Analyst,Paytm,Delhi,Junior (1-3 yrs),IT Services,"NumPy, Excel, Power BI, Python, Azure",Hybrid,25,9.5
Junior Data Analyst,Infosys,Chennai,Mid (3-5 yrs),Healthcare,"Python, Communication, Data Visualization, Pandas, Statistics, SQL",Hybrid,9,10.5
Operations Analyst,Infosys,Pune,Junior (1-3 yrs),E-Commerce,"Statistics, Data Visualization, SQL, Communication, Storytelling, JIRA",Hybrid,41,9.9
Data Scientist,Flipkart,Hyderabad,Mid (3-5 yrs),IT Services,"Storytelling, AWS, Power BI, Communication, JIRA, SQL, Python",Yes,37,15.5
Product Analyst,Deloitte,Kolkata,Fresher (0-1 yr),Logistics,"Spark, Data Visualization, Excel",Hybrid,36,4.3
Operations Analyst,Wipro,Chennai,Fresher (0-1 yr),IT Services,"SQL, AWS, Storytelling, NumPy",No,13,3.0
Financial Analyst,Ola,Noida,Junior (1-3 yrs),E-Commerce,"Hadoop, Excel, Power BI, SQL, Google Analytics, Tableau, Storytelling",Yes,13,8.3
Financial Analyst,Wipro,Pune,Junior (1-3 yrs),Banking & Finance,"Spark, Power BI, Hadoop, Statistics, Python, Google Analytics",Hybrid,17,7.1
Marketing Analyst,Byju's,Pune,Fresher (0-1 yr),Retail,"AWS, Hadoop, Power BI, Data Visualization, Python, Statistics",Hybrid,32,5.3
Product Analyst,Byju's,Bangalore,Mid (3-5 yrs),Retail,"Data Visualization, Communication, Machine Learning, Power BI, Google Analytics, Python, NumPy",Yes,29,9.6
Data Scientist,ICICI Bank,Kolkata,Fresher (0-1 yr),E-Commerce,"Communication, Machine Learning, Tableau",No,44,3.7
BI Analyst,Swiggy,Ahmedabad,Mid (3-5 yrs),Banking & Finance,"Pandas, ETL, Hadoop, Azure, AWS, Excel, Power BI",Hybrid,19,15.9
Business Analyst,Paytm,Hyderabad,Senior (5+ yrs),Logistics,"SQL, Storytelling, Tableau, NumPy",Hybrid,15,18.8
Senior Data Analyst,Reliance Jio,Noida,Fresher (0-1 yr),Banking & Finance,"Hadoop, Google Analytics, ETL, NumPy, Tableau, Excel, Statistics",No,13,3.9
Data Scientist,Axis Bank,Kolkata,Mid (3-5 yrs),E-Commerce,"Storytelling, Data Visualization, NumPy, ETL, Python",Yes,48,10.6
Financial Analyst,MakeMyTrip,Gurgaon,Mid (3-5 yrs),Retail,"Communication, Tableau, SQL, Statistics, JIRA, Machine Learning, R",Yes,11,9.4
Business Analyst,Infosys,Bangalore,Mid (3-5 yrs),IT Services,"Machine Learning, Storytelling, Excel, Data Visualization",Hybrid,28,14.5
Financial Analyst,Paytm,Delhi,Junior (1-3 yrs),Logistics,"Azure, AWS, Data Visualization, JIRA",Yes,34,8.4
Product Analyst,Reliance Jio,Noida,Junior (1-3 yrs),Retail,"NumPy, Hadoop, Data Visualization, R, Power BI, Statistics, Spark",No,13,7.0
Product Analyst,Ola,Kolkata,Senior (5+ yrs),Banking & Finance,"Azure, Statistics, Python",Yes,6,28.1
Marketing Analyst,Cognizant,Delhi,Senior (5+ yrs),E-Commerce,"Statistics, AWS, Machine Learning, Storytelling",Hybrid,38,32.0
BI Analyst,Amazon India,Noida,Mid (3-5 yrs),Retail,"Data Visualization, Spark, Machine Learning, Communication, R, Hadoop",Yes,2,17.5
Data Analyst,Byju's,Noida,Junior (1-3 yrs),EdTech,"ETL, Python, Excel",Hybrid,41,6.6
Financial Analyst,HDFC Bank,Hyderabad,Mid (3-5 yrs),IT Services,"Python, JIRA, Power BI, Tableau, NumPy",No,43,14.0
BI Analyst,ICICI Bank,Pune,Junior (1-3 yrs),Banking & Finance,"Machine Learning, Communication, ETL, SQL, Python, Power BI",No,7,5.6
Junior Data Analyst,Tech Mahindra,Noida,Junior (1-3 yrs),Retail,"NumPy, R, Statistics, Pandas",Hybrid,14,7.3
Financial Analyst,Infosys,Hyderabad,Senior (5+ yrs),Healthcare,"Data Visualization, JIRA, Statistics, R",Yes,3,31.9
Business Analyst,Paytm,Kolkata,Mid (3-5 yrs),IT Services,"Python, R, Pandas, Power BI",No,9,9.8
BI Analyst,HCL Technologies,Gurgaon,Mid (3-5 yrs),EdTech,"Tableau, Spark, Power BI",Yes,1,17.4
Data Scientist,Amazon India,Chennai,Junior (1-3 yrs),Retail,"Machine Learning, NumPy, AWS, Statistics, ETL",Yes,24,5.4
BI Analyst,PhonePe,Chennai,Junior (1-3 yrs),Logistics,"R, Google Analytics, Hadoop, Excel, Power BI",Hybrid,50,9.6
Data Scientist,Wipro,Pune,Fresher (0-1 yr),Logistics,"Tableau, Machine Learning, Communication, Spark",Yes,27,3.6
Product Analyst,ICICI Bank,Hyderabad,Senior (5+ yrs),EdTech,"Data Visualization, Hadoop, Statistics, SQL, Machine Learning",Hybrid,37,17.6
Data Scientist,Ola,Gurgaon,Fresher (0-1 yr),Retail,"NumPy, Tableau, Data Visualization, Statistics, SQL, JIRA, Spark",Hybrid,35,4.1
Operations Analyst,Accenture,Bangalore,Junior (1-3 yrs),E-Commerce,"Tableau, Google Analytics, Azure, Machine Learning, Excel",Yes,5,8.1
Data Analyst,Infosys,Kolkata,Mid (3-5 yrs),Logistics,"Storytelling, Excel, R, Google Analytics, Spark, Azure",Yes,22,9.2
Operations Analyst,IBM India,Noida,Junior (1-3 yrs),Logistics,"ETL, Azure, Google Analytics, AWS, R, Communication, Storytelling",No,12,5.8
Business Analyst,PhonePe,Noida,Fresher (0-1 yr),EdTech,"Google Analytics, Azure, Communication, JIRA, Pandas",Hybrid,44,3.0
Senior Data Analyst,Paytm,Kolkata,Senior (5+ yrs),Healthcare,"Spark, Communication, SQL, Machine Learning, Statistics, AWS, Power BI",Yes,47,28.1
Business Analyst,Paytm,Kolkata,Junior (1-3 yrs),E-Commerce,"Statistics, Spark, Machine Learning, NumPy, Hadoop, AWS",Yes,47,7.3
Marketing Analyst,ICICI Bank,Hyderabad,Mid (3-5 yrs),EdTech,"Communication, R, ETL, Pandas, Excel, Azure",Yes,42,16.9
Financial Analyst,ICICI Bank,Noida,Fresher (0-1 yr),Retail,"NumPy, AWS, Google Analytics",No,34,6.3
Operations Analyst,Byju's,Chennai,Junior (1-3 yrs),Retail,"Statistics, Communication, SQL, AWS, Data Visualization",No,32,6.5
Business Analyst,Accenture,Pune,Mid (3-5 yrs),Retail,"AWS, Storytelling, Hadoop, JIRA, ETL, Spark",Yes,13,15.1
Financial Analyst,Flipkart,Chennai,Mid (3-5 yrs),Logistics,"Data Visualization, Pandas, Spark, Python, R, Statistics",Yes,14,17.5
Financial Analyst,Flipkart,Delhi,Junior (1-3 yrs),Banking & Finance,"Pandas, Excel, ETL, Communication",Yes,37,9.3
Financial Analyst,Deloitte,Mumbai,Fresher (0-1 yr),Logistics,"Google Analytics, Storytelling, JIRA, Excel, Pandas",No,31,5.6
Data Analyst,Swiggy,Gurgaon,Mid (3-5 yrs),Logistics,"Power BI, Storytelling, Excel, ETL",No,33,15.6
Senior Data Analyst,Zomato,Delhi,Senior (5+ yrs),IT Services,"JIRA, Machine Learning, Data Visualization",Yes,23,21.9
Data Scientist,Nykaa,Mumbai,Fresher (0-1 yr),Healthcare,"Data Visualization, Pandas, NumPy, Communication",No,23,4.3
Business Analyst,Amazon India,Kolkata,Mid (3-5 yrs),Healthcare,"Storytelling, Tableau, JIRA, Pandas",Yes,40,11.6
Marketing Analyst,Razorpay,Chennai,Junior (1-3 yrs),Healthcare,"NumPy, Storytelling, ETL",No,36,6.4
Business Analyst,Byju's,Bangalore,Junior (1-3 yrs),Retail,"Spark, Communication, Python, Azure, Tableau, Hadoop",Yes,9,7.8
Data Scientist,Infosys,Pune,Fresher (0-1 yr),Logistics,"Statistics, Storytelling, Machine Learning, Azure, Communication, Pandas",No,5,4.4
Product Analyst,Ola,Noida,Mid (3-5 yrs),Banking & Finance,"JIRA, AWS, Communication, Data Visualization, Excel, R, Hadoop",Yes,29,16.5
BI Analyst,Ola,Ahmedabad,Mid (3-5 yrs),EdTech,"Hadoop, Storytelling, Machine Learning, AWS",No,28,11.5
Financial Analyst,Amazon India,Ahmedabad,Fresher (0-1 yr),IT Services,"JIRA, Python, ETL, Tableau, Google Analytics, Azure",Hybrid,41,3.7
Operations Analyst,Wipro,Bangalore,Fresher (0-1 yr),IT Services,"Azure, ETL, Data Visualization",Yes,25,6.4
Operations Analyst,Amazon India,Mumbai,Fresher (0-1 yr),Logistics,"Hadoop, Storytelling, Spark, NumPy",Yes,5,3.9
BI Analyst,HCL Technologies,Chennai,Senior (5+ yrs),Banking & Finance,"Communication, Python, SQL, Tableau, Google Analytics",Hybrid,37,24.4
Marketing Analyst,Axis Bank,Ahmedabad,Senior (5+ yrs),E-Commerce,"Communication, Storytelling, Spark, JIRA, Machine Learning",No,6,17.8
Operations Analyst,Razorpay,Kolkata,Senior (5+ yrs),EdTech,"Excel, JIRA, Spark, Machine Learning, Azure, SQL",No,9,22.7
BI Analyst,Swiggy,Chennai,Junior (1-3 yrs),Retail,"Communication, AWS, NumPy, Excel, R",No,34,6.8
BI Analyst,Deloitte,Gurgaon,Senior (5+ yrs),Retail,"JIRA, R, SQL",Hybrid,20,30.7
Financial Analyst,Capgemini,Chennai,Senior (5+ yrs),Retail,"Azure, Python, R, Machine Learning, Excel, AWS, Google Analytics",No,7,25.9
Data Scientist,MakeMyTrip,Delhi,Senior (5+ yrs),Retail,"Machine Learning, Statistics, NumPy, Google Analytics, Excel",Yes,8,31.8
Data Scientist,Razorpay,Pune,Mid (3-5 yrs),Healthcare,"SQL, ETL, Google Analytics, Python, R, Azure",Yes,32,15.2
Data Scientist,Byju's,Bangalore,Senior (5+ yrs),Retail,"Spark, R, Power BI, Tableau, Hadoop, Statistics",No,15,19.2
